#this_apt_name;that_apt_name;passengers;
HEATHROW;ABERDEEN;489614
HEATHROW;BELFAST INTERNATIONAL;1068418
HEATHROW;DURHAM TEES VALLEY;179894
HEATHROW;EDINBURGH;1512689
HEATHROW;GLASGOW;1394785
HEATHROW;GUERNSEY;92916
HEATHROW;INVERNESS;201843
HEATHROW;ISLE OF MAN;122261
HEATHROW;JERSEY;207050
HEATHROW;LEEDS BRADFORD;186173
HEATHROW;LIVERPOOL;307
HEATHROW;MANCHESTER;980520
HEATHROW;NEWCASTLE;395408
HEATHROW;NEWQUAY;48678
HEATHROW;PLYMOUTH;49632
GATWICK;ABERDEEN;166283
GATWICK;BELFAST CITY;218029
GATWICK;BELFAST INTERNATIONAL;1471
GATWICK;BIRMINGHAM;3372
GATWICK;DURHAM TEES VALLEY;0
GATWICK;EDINBURGH;293923
GATWICK;GLASGOW;235381
GATWICK;GUERNSEY;211871
GATWICK;JERSEY;331790
GATWICK;LEEDS BRADFORD;38420
GATWICK;LIVERPOOL;1113
GATWICK;MANCHESTER;336778
GATWICK;NEWCASTLE;107743
GATWICK;NOTTINGHAM EAST MIDLANDS INT'L;1501
LONDON CITY;EDINBURGH;21408
LUTON;ABERDEEN;57363
LUTON;BELFAST CITY;35298
LUTON;BELFAST INTERNATIONAL;0
LUTON;EDINBURGH;168634
LUTON;GLASGOW;137759
LUTON;INVERNESS;4848
LUTON;ISLE OF MAN;22652
LUTON;JERSEY;10016
LUTON;NEWCASTLE;5642
STANSTED;ABERDEEN;102584
STANSTED;BELFAST CITY;166014
STANSTED;BELFAST INTERNATIONAL;111583
STANSTED;CITY OF DERRY (EGLINTON);2953
STANSTED;DURHAM TEES VALLEY;0
STANSTED;EDINBURGH;176016
STANSTED;GLASGOW;125197
STANSTED;GUERNSEY;17216
STANSTED;INVERNESS;4394
STANSTED;JERSEY;38874
STANSTED;MANCHESTER;25601
STANSTED;NEWCASTLE;40218
STANSTED;PRESTWICK;205373
ABERDEEN;BELFAST CITY;7344
ABERDEEN;BELFAST INTERNATIONAL;2394
ABERDEEN;BIRMINGHAM;44263
ABERDEEN;BRISTOL;17827
ABERDEEN;CARDIFF WALES;1467
ABERDEEN;DUNDEE;124
ABERDEEN;DURHAM TEES VALLEY;26068
ABERDEEN;EDINBURGH;14608
ABERDEEN;GLASGOW;23451
ABERDEEN;HUMBERSIDE;20252
ABERDEEN;INVERNESS;98
ABERDEEN;JERSEY;3689
ABERDEEN;KIRKWALL;35421
ABERDEEN;LEEDS BRADFORD;13795
ABERDEEN;MANCHESTER;111576
ABERDEEN;NEWCASTLE;39896
ABERDEEN;NORWICH;30222
ABERDEEN;NOTTINGHAM EAST MIDLANDS INT'L;19344
ABERDEEN;SOUTHAMPTON;1486
ABERDEEN;SUMBURGH;219018
ALDERNEY;GUERNSEY;36099
ALDERNEY;JERSEY;14436
ALDERNEY;SOUTHAMPTON;32442
BELFAST CITY;BIRMINGHAM;150614
BELFAST CITY;BLACKPOOL;35341
BELFAST CITY;BRISTOL;45355
BELFAST CITY;CARDIFF WALES;13753
BELFAST CITY;CITY OF DERRY (EGLINTON);25943
BELFAST CITY;EDINBURGH;63995
BELFAST CITY;EXETER;18806
BELFAST CITY;GLASGOW;79210
BELFAST CITY;GUERNSEY;139
BELFAST CITY;ISLE OF MAN;30983
BELFAST CITY;JERSEY;4699
BELFAST CITY;LEEDS BRADFORD;79182
BELFAST CITY;LIVERPOOL;58917
BELFAST CITY;MANCHESTER;118870
BELFAST CITY;NEWCASTLE;62578
BELFAST CITY;NOTTINGHAM EAST MIDLANDS INT'L;18235
BELFAST CITY;PRESTWICK;61175
BELFAST CITY;SOUTHAMPTON;18824
BELFAST INTERNATIONAL;BIRMINGHAM;132835
BELFAST INTERNATIONAL;GLASGOW;60827
BELFAST INTERNATIONAL;JERSEY;17047
BELFAST INTERNATIONAL;LEEDS BRADFORD;603
BELFAST INTERNATIONAL;LIVERPOOL;444
BELFAST INTERNATIONAL;MANCHESTER;119947
BELFAST INTERNATIONAL;NOTTINGHAM EAST MIDLANDS INT'L;63055
BELFAST INTERNATIONAL;SOUTHAMPTON;221
BIRMINGHAM;CITY OF DERRY (EGLINTON);1673
BIRMINGHAM;DURHAM TEES VALLEY;0
BIRMINGHAM;EDINBURGH;200006
BIRMINGHAM;GLASGOW;193189
BIRMINGHAM;GUERNSEY;24406
BIRMINGHAM;ISLE OF MAN;45725
BIRMINGHAM;JERSEY;82073
BIRMINGHAM;KIRKWALL;953
BIRMINGHAM;LIVERPOOL;317
BIRMINGHAM;MANCHESTER;316
BIRMINGHAM;NEWCASTLE;22009
BIRMINGHAM;NOTTINGHAM EAST MIDLANDS INT'L;0
BLACKPOOL;CITY OF DERRY (EGLINTON);363
BLACKPOOL;EDINBURGH;168
BLACKPOOL;ISLE OF MAN;16744
BLACKPOOL;JERSEY;1786
BRISTOL;EDINBURGH;66196
BRISTOL;EXETER;15
BRISTOL;GLASGOW;68522
BRISTOL;GUERNSEY;6040
BRISTOL;ISLES OF SCILLY (ST.MARYS);2433
BRISTOL;JERSEY;23650
BRISTOL;NEWCASTLE;17002
BRISTOL;NEWQUAY;0
BRISTOL;PLYMOUTH;16145
CAMBRIDGE;JERSEY;1940
CARDIFF WALES;EDINBURGH;10092
CARDIFF WALES;GLASGOW;20982
CARDIFF WALES;GUERNSEY;2322
CARDIFF WALES;ISLE OF MAN;3304
CARDIFF WALES;JERSEY;22778
CARDIFF WALES;MANCHESTER;6944
CARDIFF WALES;NEWCASTLE;5352
CARDIFF WALES;SOUTHAMPTON;0
CITY OF DERRY (EGLINTON);GLASGOW;12172
CITY OF DERRY (EGLINTON);GUERNSEY;10
CITY OF DERRY (EGLINTON);ISLE OF MAN;692
CITY OF DERRY (EGLINTON);JERSEY;600
CITY OF DERRY (EGLINTON);MANCHESTER;15797
DUNDEE;EDINBURGH;2557
DUNDEE;INVERNESS;0
DUNDEE;MANCHESTER;8505
DURHAM TEES VALLEY;EDINBURGH;113
DURHAM TEES VALLEY;HUMBERSIDE;949
DURHAM TEES VALLEY;JERSEY;11881
DURHAM TEES VALLEY;NORWICH;2322
EDINBURGH;EXETER;17
EDINBURGH;GLASGOW;749
EDINBURGH;HUMBERSIDE;676
EDINBURGH;INVERNESS;1747
EDINBURGH;JERSEY;10886
EDINBURGH;KIRKWALL;9190
EDINBURGH;LEEDS BRADFORD;20334
EDINBURGH;MANCHESTER;121666
EDINBURGH;NEWCASTLE;1197
EDINBURGH;NORWICH;13981
EDINBURGH;NOTTINGHAM EAST MIDLANDS INT'L;80209
EDINBURGH;PLYMOUTH;303
EDINBURGH;SOUTHAMPTON;31854
EDINBURGH;SUMBURGH;9952
EXETER;GUERNSEY;21235
EXETER;ISLES OF SCILLY (ST.MARYS);6838
EXETER;JERSEY;39029
EXETER;MANCHESTER;828
EXETER;NEWCASTLE;228
EXETER;SOUTHAMPTON;127
GLASGOW;GUERNSEY;2181
GLASGOW;INVERNESS;16135
GLASGOW;ISLE OF MAN;20013
GLASGOW;JERSEY;27009
GLASGOW;KIRKWALL;5163
GLASGOW;LEEDS BRADFORD;27030
GLASGOW;MANCHESTER;125980
GLASGOW;NOTTINGHAM EAST MIDLANDS INT'L;81922
GLASGOW;SOUTHAMPTON;30871
GLASGOW;SUMBURGH;3240
GUERNSEY;JERSEY;178308
GUERNSEY;LEEDS BRADFORD;3274
GUERNSEY;MANCHESTER;32808
GUERNSEY;NEWCASTLE;0
GUERNSEY;NEWQUAY;53
GUERNSEY;NORWICH;1940
GUERNSEY;NOTTINGHAM EAST MIDLANDS INT'L;16802
GUERNSEY;PLYMOUTH;3267
GUERNSEY;SOUTHAMPTON;101923
HUMBERSIDE;JERSEY;5107
HUMBERSIDE;NORWICH;213
INVERNESS;KIRKWALL;7396
INVERNESS;MANCHESTER;0
INVERNESS;SUMBURGH;3463
ISLE OF MAN;JERSEY;1682
ISLE OF MAN;LEEDS BRADFORD;13785
ISLE OF MAN;LIVERPOOL;197596
ISLE OF MAN;MANCHESTER;77073
ISLE OF MAN;NEWCASTLE;1056
ISLE OF MAN;SOUTHAMPTON;3283
ISLES OF SCILLY (ST.MARYS);LANDS END (ST JUST);33527
ISLES OF SCILLY (ST.MARYS);NEWQUAY;1326
ISLES OF SCILLY (ST.MARYS);PENZANCE HELIPORT;78304
ISLES OF SCILLY (ST.MARYS);PLYMOUTH;1757
ISLES OF SCILLY (ST.MARYS);SOUTHAMPTON;30
ISLES OF SCILLY (TRESCO);PENZANCE HELIPORT;25386
JERSEY;LEEDS BRADFORD;22672
JERSEY;LIVERPOOL;8818
JERSEY;MANCHESTER;98566
JERSEY;NEWCASTLE;12659
JERSEY;NEWQUAY;301
JERSEY;NORWICH;6729
JERSEY;NOTTINGHAM EAST MIDLANDS INT'L;65647
JERSEY;PLYMOUTH;8430
JERSEY;SOUTHAMPTON;142536
KIRKWALL;MANCHESTER;0
KIRKWALL;SUMBURGH;8685
LANDS END (ST JUST);NEWQUAY;13
LEEDS BRADFORD;NEWCASTLE;337
LEEDS BRADFORD;SOUTHAMPTON;8610
MANCHESTER;NEWCASTLE;12662
MANCHESTER;SOUTHAMPTON;39310
MANCHESTER;SUMBURGH;1821
NEWCASTLE;PLYMOUTH;8
NEWCASTLE;PRESTWICK;9
NEWCASTLE;SOUTHAMPTON;16087
NEWQUAY;PLYMOUTH;169
NOTTINGHAM EAST MIDLANDS INT'L;SUMBURGH;60
