#this_apt_name;that_apt_name;passengers;
HEATHROW;ABERDEEN;444719
HEATHROW;BELFAST INTERNATIONAL;1074943
HEATHROW;BIRMINGHAM;108804
HEATHROW;CARDIFF WALES;179
HEATHROW;DURHAM TEES VALLEY;194303
HEATHROW;EDINBURGH;1343865
HEATHROW;GLASGOW;1328156
HEATHROW;GUERNSEY;123932
HEATHROW;HUMBERSIDE;22860
HEATHROW;INVERNESS;128113
HEATHROW;ISLE OF MAN;120443
HEATHROW;JERSEY;266336
HEATHROW;LEEDS BRADFORD;216770
HEATHROW;LIVERPOOL;103963
HEATHROW;MANCHESTER;951701
HEATHROW;NEWCASTLE;368214
HEATHROW;NEWQUAY;39302
HEATHROW;NORWICH;3374
HEATHROW;NOTTINGHAM EAST MIDLANDS INT'L;71615
HEATHROW;PLYMOUTH;37057
HEATHROW;PRESTWICK;136
GATWICK;ABERDEEN;96127
GATWICK;BELFAST INTERNATIONAL;88470
GATWICK;BIRMINGHAM;15959
GATWICK;EDINBURGH;206323
GATWICK;EXETER;9071
GATWICK;GLASGOW;235890
GATWICK;GUERNSEY;86040
GATWICK;INVERNESS;14300
GATWICK;JERSEY;185987
GATWICK;LEEDS BRADFORD;9251
GATWICK;MANCHESTER;209554
GATWICK;NEWCASTLE;84991
GATWICK;PLYMOUTH;13402
LONDON CITY;JERSEY;7854
LUTON;BELFAST CITY;30815
LUTON;BELFAST INTERNATIONAL;137096
LUTON;GUERNSEY;2026
LUTON;ISLE OF MAN;18460
LUTON;JERSEY;21075
LUTON;LEEDS BRADFORD;1083
LUTON;LIVERPOOL;24
SOUTHEND;GUERNSEY;2957
SOUTHEND;JERSEY;20750
STANSTED;ABERDEEN;107
STANSTED;COVENTRY;65
STANSTED;EDINBURGH;32416
STANSTED;GLASGOW;24184
STANSTED;GUERNSEY;23561
STANSTED;JERSEY;49524
STANSTED;SOUTHAMPTON;0
ABERDEEN;BIRMINGHAM;28034
ABERDEEN;DUNDEE;89
ABERDEEN;DURHAM TEES VALLEY;18799
ABERDEEN;EDINBURGH;18316
ABERDEEN;GLASGOW;34941
ABERDEEN;HUMBERSIDE;23361
ABERDEEN;INVERNESS;1183
ABERDEEN;JERSEY;2333
ABERDEEN;KIRKWALL;32171
ABERDEEN;LEEDS BRADFORD;8291
ABERDEEN;MANCHESTER;77493
ABERDEEN;NEWCASTLE;18696
ABERDEEN;NORWICH;40128
ABERDEEN;NOTTINGHAM EAST MIDLANDS INT'L;10391
ABERDEEN;SUMBURGH;222819
ALDERNEY;BOURNEMOUTH;5888
ALDERNEY;GUERNSEY;44530
ALDERNEY;JERSEY;18758
ALDERNEY;SOUTHAMPTON;39663
BELFAST CITY;BIRMINGHAM;42574
BELFAST CITY;BLACKPOOL;32292
BELFAST CITY;BRISTOL;11563
BELFAST CITY;DURHAM TEES VALLEY;759
BELFAST CITY;EDINBURGH;65930
BELFAST CITY;EXETER;13013
BELFAST CITY;GLASGOW;77104
BELFAST CITY;ISLE OF MAN;42536
BELFAST CITY;JERSEY;5541
BELFAST CITY;LEEDS BRADFORD;18892
BELFAST CITY;LIVERPOOL;61421
BELFAST CITY;MANCHESTER;84731
BELFAST CITY;NEWCASTLE;12913
BELFAST CITY;SOUTHAMPTON;7361
BELFAST INTERNATIONAL;BIRMINGHAM;113140
BELFAST INTERNATIONAL;BRISTOL;6384
BELFAST INTERNATIONAL;CARDIFF WALES;8971
BELFAST INTERNATIONAL;GLASGOW;48081
BELFAST INTERNATIONAL;GUERNSEY;1023
BELFAST INTERNATIONAL;JERSEY;23823
BELFAST INTERNATIONAL;LEEDS BRADFORD;72954
BELFAST INTERNATIONAL;MANCHESTER;124247
BELFAST INTERNATIONAL;NEWCASTLE;15771
BELFAST INTERNATIONAL;NOTTINGHAM EAST MIDLANDS INT'L;64392
BELFAST INTERNATIONAL;PRESTWICK;6
BIRMINGHAM;EDINBURGH;132403
