#this_apt_name;that_apt_name;passengers;
HEATHROW;ABERDEEN;449516
HEATHROW;BELFAST CITY;13219
HEATHROW;BELFAST INTERNATIONAL;1066146
HEATHROW;BIRMINGHAM;65232
HEATHROW;DURHAM TEES VALLEY;156137
HEATHROW;EDINBURGH;1308322
HEATHROW;EXETER;35
HEATHROW;GLASGOW;1220778
HEATHROW;GUERNSEY;72952
HEATHROW;INVERNESS;161861
HEATHROW;ISLE OF MAN;109622
HEATHROW;JERSEY;252697
HEATHROW;LEEDS BRADFORD;171021
HEATHROW;LIVERPOOL;136
HEATHROW;MANCHESTER;820859
HEATHROW;NEWCASTLE;352961
HEATHROW;NEWQUAY;33514
HEATHROW;NOTTINGHAM EAST MIDLANDS INT'L;199
HEATHROW;PLYMOUTH;34142
GATWICK;ABERDEEN;143905
GATWICK;BELFAST CITY;115012
GATWICK;BELFAST INTERNATIONAL;62
GATWICK;DURHAM TEES VALLEY;432
GATWICK;EDINBURGH;166667
GATWICK;GLASGOW;169301
GATWICK;GUERNSEY;183386
GATWICK;INVERNESS;4
GATWICK;JERSEY;236033
GATWICK;LEEDS BRADFORD;2925
GATWICK;MANCHESTER;241415
GATWICK;NEWCASTLE;63226
LUTON;BELFAST CITY;35952
LUTON;BELFAST INTERNATIONAL;122197
LUTON;ISLE OF MAN;16315
LUTON;JERSEY;11582
SOUTHEND;NEWCASTLE;21
STANSTED;ABERDEEN;52978
STANSTED;EDINBURGH;95172
STANSTED;GLASGOW;78708
STANSTED;GUERNSEY;15272
STANSTED;JERSEY;40014
STANSTED;MANCHESTER;9822
STANSTED;NEWCASTLE;19656
ABERDEEN;BELFAST CITY;5552
ABERDEEN;BIRMINGHAM;40520
ABERDEEN;BRISTOL;6240
ABERDEEN;CARDIFF WALES;1555
ABERDEEN;DUNDEE;775
ABERDEEN;DURHAM TEES VALLEY;35140
ABERDEEN;EDINBURGH;17135
ABERDEEN;EXETER;25
ABERDEEN;GLASGOW;30671
ABERDEEN;HUMBERSIDE;22152
ABERDEEN;INVERNESS;4572
ABERDEEN;KIRKWALL;30959
ABERDEEN;MANCHESTER;103629
ABERDEEN;NEWCASTLE;42098
ABERDEEN;NORWICH;35637
ABERDEEN;NOTTINGHAM EAST MIDLANDS INT'L;12855
ABERDEEN;PLYMOUTH;12
ABERDEEN;SUMBURGH;219567
ALDERNEY;BOURNEMOUTH;0
ALDERNEY;GUERNSEY;33458
ALDERNEY;JERSEY;13560
ALDERNEY;SOUTHAMPTON;29136
BARROW-IN-FURNESS;BLACKPOOL;0
BARROW-IN-FURNESS;MANCHESTER;0
BELFAST CITY;BIRMINGHAM;84362
BELFAST CITY;BLACKPOOL;34068
BELFAST CITY;BRISTOL;43047
BELFAST CITY;CARDIFF WALES;12152
BELFAST CITY;DURHAM TEES VALLEY;7121
BELFAST CITY;EDINBURGH;62672
BELFAST CITY;EXETER;15227
BELFAST CITY;GLASGOW;63601
BELFAST CITY;GUERNSEY;238
BELFAST CITY;ISLE OF MAN;31764
BELFAST CITY;JERSEY;1648
BELFAST CITY;LEEDS BRADFORD;65672
BELFAST CITY;LIVERPOOL;70792
BELFAST CITY;MANCHESTER;99860
BELFAST CITY;NEWCASTLE;41096
BELFAST CITY;NOTTINGHAM EAST MIDLANDS INT'L;7206
BELFAST CITY;SOUTHAMPTON;1003
BELFAST INTERNATIONAL;BIRMINGHAM;89228
BELFAST INTERNATIONAL;GLASGOW;59000
BELFAST INTERNATIONAL;HUMBERSIDE;4300
BELFAST INTERNATIONAL;JERSEY;20093
BELFAST INTERNATIONAL;LEEDS BRADFORD;9135
BELFAST INTERNATIONAL;MANCHESTER;123122
BELFAST INTERNATIONAL;NEWCASTLE;1454
BELFAST INTERNATIONAL;NOTTINGHAM EAST MIDLANDS INT'L;50052
BIRMINGHAM;BRISTOL;0
BIRMINGHAM;EDINBURGH;158926
BIRMINGHAM;GLASGOW;145062
BIRMINGHAM;GUERNSEY;17974
BIRMINGHAM;ISLE OF MAN;36795
BIRMINGHAM;JERSEY;75847
BIRMINGHAM;MANCHESTER;89
BIRMINGHAM;NEWCASTLE;17013
BIRMINGHAM;SOUTHAMPTON;1
BLACKPOOL;ISLE OF MAN;25852
BLACKPOOL;JERSEY;3155
BLACKPOOL;MANCHESTER;0
BOURNEMOUTH;GUERNSEY;174
BOURNEMOUTH;JERSEY;12451
BRISTOL;EDINBURGH;42120
BRISTOL;EXETER;3
BRISTOL;GLASGOW;42917
BRISTOL;GUERNSEY;7559
BRISTOL;JERSEY;26392
BRISTOL;NEWCASTLE;9102
BRISTOL;PLYMOUTH;6587
CAMBRIDGE;JERSEY;1876
CAMBRIDGE;MANCHESTER;6001
CARDIFF WALES;EDINBURGH;6532
CARDIFF WALES;GLASGOW;17098
CARDIFF WALES;GUERNSEY;1067
CARDIFF WALES;ISLE OF MAN;3644
CARDIFF WALES;JERSEY;24504
