#this_apt_name;that_apt_name;passengers;
HEATHROW;ABERDEEN;469932
HEATHROW;BELFAST INTERNATIONAL;1107547
HEATHROW;EAST MIDLANDS;413
HEATHROW;EDINBURGH;1488561
HEATHROW;GLASGOW;1364261
HEATHROW;GUERNSEY;0
HEATHROW;ISLE OF MAN;125974
HEATHROW;JERSEY;256741
HEATHROW;LEEDS BRADFORD;189432
HEATHROW;MANCHESTER;1060660
HEATHROW;NEWCASTLE;396022
HEATHROW;TEESSIDE;163331
GATWICK;ABERDEEN;216574
GATWICK;BELFAST CITY;238853
GATWICK;BRISTOL;1117
GATWICK;EDINBURGH;356569
GATWICK;EXETER;0
GATWICK;GLASGOW;323289
GATWICK;GUERNSEY;298876
GATWICK;INVERNESS;155359
GATWICK;JERSEY;359673
GATWICK;LEEDS BRADFORD;72
GATWICK;MANCHESTER;422522
GATWICK;NEWCASTLE;156367
GATWICK;NEWQUAY;63401
GATWICK;PLYMOUTH;51856
LONDON CITY;EDINBURGH;86690
LONDON CITY;GLASGOW;13946
LONDON CITY;JERSEY;3666
LONDON CITY;MANCHESTER;27244
LONDON CITY;SHEFFIELD CITY;1446
LONDON CITY;STANSTED;11
LUTON;ABERDEEN;143541
LUTON;BELFAST CITY;0
LUTON;BELFAST INTERNATIONAL;261791
LUTON;EDINBURGH;365399
LUTON;EXETER;8
LUTON;GLASGOW;325683
LUTON;GUERNSEY;8903
LUTON;INVERNESS;92450
LUTON;ISLE OF MAN;41652
LUTON;JERSEY;18603
LUTON;LIVERPOOL;49071
STANSTED;ABERDEEN;87053
STANSTED;BELFAST CITY;166572
STANSTED;BELFAST INTERNATIONAL;0
STANSTED;EDINBURGH;461487
STANSTED;GLASGOW;156057
STANSTED;GUERNSEY;35531
STANSTED;INVERNESS;2738
STANSTED;JERSEY;86185
STANSTED;LONDONDERRY;61490
STANSTED;MANCHESTER;26052
STANSTED;NEWCASTLE;42359
STANSTED;PRESTWICK;276401
ABERDEEN;BELFAST CITY;29
ABERDEEN;BELFAST INTERNATIONAL;11048
ABERDEEN;BIRMINGHAM;51339
ABERDEEN;BRISTOL;27352
ABERDEEN;CARDIFF WALES;1582
ABERDEEN;DUNDEE;0
ABERDEEN;EAST MIDLANDS;25729
ABERDEEN;EDINBURGH;427
ABERDEEN;EXETER;0
ABERDEEN;GLASGOW;8492
ABERDEEN;HUMBERSIDE;12609
ABERDEEN;INVERNESS;0
ABERDEEN;KIRKWALL;37269
ABERDEEN;LEEDS BRADFORD;18452
ABERDEEN;MANCHESTER;122553
ABERDEEN;NEWCASTLE;40323
ABERDEEN;NORWICH;46147
ABERDEEN;PLYMOUTH;206
ABERDEEN;SOUTHAMPTON;8178
ABERDEEN;SUMBURGH;144692
ABERDEEN;TEESSIDE;30751
ALDERNEY;GUERNSEY;33234
ALDERNEY;JERSEY;8989
ALDERNEY;SOUTHAMPTON;28756
BELFAST CITY;BELFAST INTERNATIONAL;16
BELFAST CITY;BIRMINGHAM;180539
BELFAST CITY;BLACKPOOL;24350
BELFAST CITY;BRISTOL;43161
BELFAST CITY;CARDIFF WALES;160
BELFAST CITY;EDINBURGH;73462
BELFAST CITY;EXETER;1790
BELFAST CITY;GLASGOW;91971
BELFAST CITY;ISLE OF MAN;27716
BELFAST CITY;JERSEY;0
BELFAST CITY;LEEDS BRADFORD;74838
BELFAST CITY;LIVERPOOL;55587
BELFAST CITY;LONDONDERRY;0
BELFAST CITY;MANCHESTER;119057
BELFAST CITY;NEWCASTLE;65878
BELFAST CITY;PRESTWICK;40118
BELFAST CITY;SHEFFIELD CITY;15371
BELFAST CITY;SOUTHAMPTON;29184
BELFAST CITY;TEESSIDE;62
BELFAST INTERNATIONAL;BIRMINGHAM;158222
BELFAST INTERNATIONAL;BLACKPOOL;0
BELFAST INTERNATIONAL;BRISTOL;18
BELFAST INTERNATIONAL;CARDIFF WALES;14814
BELFAST INTERNATIONAL;EAST MIDLANDS;65490
BELFAST INTERNATIONAL;EDINBURGH;20980
BELFAST INTERNATIONAL;GLASGOW;48530
BELFAST INTERNATIONAL;JERSEY;14225
BELFAST INTERNATIONAL;LIVERPOOL;110733
BELFAST INTERNATIONAL;MANCHESTER;120372
BELFAST INTERNATIONAL;NEWCASTLE;27040
BELFAST INTERNATIONAL;SOUTHAMPTON;698
BELFAST INTERNATIONAL;TEESSIDE;12426
BIRMINGHAM;EDINBURGH;230766
BIRMINGHAM;EXETER;38555
BIRMINGHAM;GLASGOW;255027
BIRMINGHAM;GUERNSEY;22776
BIRMINGHAM;ISLE OF MAN;45706
BIRMINGHAM;JERSEY;66748
BIRMINGHAM;NEWCASTLE;29077
BIRMINGHAM;PRESTWICK;611
BIRMINGHAM;SOUTHAMPTON;165
BLACKPOOL;EDINBURGH;0
BLACKPOOL;ISLE OF MAN;11004
BLACKPOOL;JERSEY;2553
BLACKPOOL;LONDONDERRY;0
BOURNEMOUTH;EDINBURGH;16323
BOURNEMOUTH;GLASGOW;25941
BRISTOL;CARDIFF WALES;0
BRISTOL;EDINBURGH;99002
BRISTOL;EXETER;0
BRISTOL;GLASGOW;97359
BRISTOL;GUERNSEY;7584
BRISTOL;ISLE OF MAN;10268
BRISTOL;ISLES OF SCILLY (ST.MARYS);2785
BRISTOL;JERSEY;26950
BRISTOL;LEEDS BRADFORD;1627
BRISTOL;MANCHESTER;2119
BRISTOL;NEWCASTLE;37914
BRISTOL;PLYMOUTH;16403
CARDIFF WALES;EDINBURGH;29200
CARDIFF WALES;GLASGOW;24964
