#this_apt_name;that_apt_name;passengers;
HEATHROW;ABERDEEN;495508
HEATHROW;BELFAST INTERNATIONAL;1103374
HEATHROW;EAST MIDLANDS;0
HEATHROW;EDINBURGH;1587083
HEATHROW;GLASGOW;1402625
HEATHROW;ISLE OF MAN;117587
HEATHROW;JERSEY;215395
HEATHROW;LEEDS BRADFORD;199293
HEATHROW;MANCHESTER;1183555
HEATHROW;NEWCASTLE;418815
HEATHROW;TEESSIDE;158290
GATWICK;ABERDEEN;235592
GATWICK;BELFAST CITY;252725
GATWICK;BIRMINGHAM;799
GATWICK;BRISTOL;1331
GATWICK;EDINBURGH;349304
GATWICK;EXETER;101
GATWICK;GLASGOW;331682
GATWICK;GUERNSEY;311508
GATWICK;INVERNESS;149466
GATWICK;JERSEY;384876
GATWICK;MANCHESTER;454537
GATWICK;NEWCASTLE;184208
GATWICK;NEWQUAY;61581
GATWICK;PLYMOUTH;52738
LONDON CITY;ABERDEEN;8750
LONDON CITY;BELFAST CITY;3193
LONDON CITY;DUNDEE;48174
LONDON CITY;EDINBURGH;130655
LONDON CITY;GLASGOW;34548
LONDON CITY;ISLE OF MAN;33987
LONDON CITY;JERSEY;32012
LONDON CITY;LEEDS BRADFORD;13530
LONDON CITY;MANCHESTER;0
LONDON CITY;SHEFFIELD CITY;2675
LONDON CITY;STANSTED;0
LUTON;ABERDEEN;156540
LUTON;BELFAST INTERNATIONAL;313047
LUTON;EDINBURGH;386148
LUTON;EXETER;0
LUTON;GLASGOW;428033
LUTON;GUERNSEY;2
LUTON;INVERNESS;104892
LUTON;ISLE OF MAN;45710
LUTON;JERSEY;52031
LUTON;LIVERPOOL;196841
LUTON;NORWICH;0
STANSTED;ABERDEEN;0
STANSTED;BELFAST CITY;161330
STANSTED;BELFAST INTERNATIONAL;33454
STANSTED;EDINBURGH;447863
STANSTED;GLASGOW;65548
STANSTED;GUERNSEY;48966
STANSTED;JERSEY;5125
STANSTED;LONDONDERRY;118120
STANSTED;MANCHESTER;32303
