#this_apt_name;that_apt_name;passengers;
HEATHROW;ABERDEEN;420368
HEATHROW;BELFAST INTERNATIONAL;1107399
HEATHROW;BIRMINGHAM;77155
HEATHROW;CARDIFF WALES;300
HEATHROW;DURHAM TEES VALLEY;168475
HEATHROW;EDINBURGH;1228698
HEATHROW;GLASGOW;1188284
HEATHROW;GUERNSEY;92982
HEATHROW;HUMBERSIDE;0
HEATHROW;INVERNESS;141070
HEATHROW;ISLE OF MAN;105477
HEATHROW;JERSEY;279804
HEATHROW;LEEDS BRADFORD;184704
HEATHROW;LIVERPOOL;74877
HEATHROW;MANCHESTER;788131
HEATHROW;NEWCASTLE;327245
HEATHROW;NEWQUAY;33540
HEATHROW;NORWICH;0
HEATHROW;NOTTINGHAM EAST MIDLANDS INT'L;51413
HEATHROW;PLYMOUTH;35784
HEATHROW;PRESTWICK;0
GATWICK;ABERDEEN;94433
GATWICK;BELFAST INTERNATIONAL;18265
GATWICK;BIRMINGHAM;163
GATWICK;DURHAM TEES VALLEY;2194
GATWICK;EDINBURGH;153059
GATWICK;EXETER;978
GATWICK;GLASGOW;171214
GATWICK;GUERNSEY;75595
GATWICK;INVERNESS;0
GATWICK;JERSEY;123878
GATWICK;LEEDS BRADFORD;0
GATWICK;MANCHESTER;202771
GATWICK;NEWCASTLE;74085
GATWICK;PLYMOUTH;1333
LONDON CITY;GUERNSEY;344
LONDON CITY;JERSEY;6810
LUTON;BELFAST CITY;0
LUTON;BELFAST INTERNATIONAL;170459
LUTON;GUERNSEY;1520
LUTON;ISLE OF MAN;15177
LUTON;JERSEY;18207
LUTON;LEEDS BRADFORD;0
LUTON;LIVERPOOL;0
SOUTHEND;GUERNSEY;0
SOUTHEND;JERSEY;10312
STANSTED;ABERDEEN;40925
STANSTED;COVENTRY;0
STANSTED;EDINBURGH;72671
STANSTED;GLASGOW;65148
STANSTED;GUERNSEY;26072
STANSTED;JERSEY;41095
ABERDEEN;BIRMINGHAM;32233
ABERDEEN;BRISTOL;4289
ABERDEEN;DUNDEE;1083
ABERDEEN;DURHAM TEES VALLEY;26423
ABERDEEN;EDINBURGH;13485
ABERDEEN;GLASGOW;35697
ABERDEEN;HUMBERSIDE;22483
ABERDEEN;INVERNESS;2465
ABERDEEN;JERSEY;2448
ABERDEEN;KIRKWALL;28973
ABERDEEN;LEEDS BRADFORD;6164
ABERDEEN;MANCHESTER;82113
ABERDEEN;NEWCASTLE;21512
ABERDEEN;NORWICH;41889
ABERDEEN;NOTTINGHAM EAST MIDLANDS INT'L;9020
ABERDEEN;SUMBURGH;229459
ALDERNEY;BOURNEMOUTH;2149
ALDERNEY;GUERNSEY;34598
ALDERNEY;JERSEY;14108
ALDERNEY;SOUTHAMPTON;31194
BARROW-IN-FURNESS;BLACKPOOL;10
BARROW-IN-FURNESS;MANCHESTER;69
BELFAST CITY;BIRMINGHAM;46548
BELFAST CITY;BLACKPOOL;33686
BELFAST CITY;BRISTOL;18677
BELFAST CITY;CARDIFF WALES;7782
BELFAST CITY;DURHAM TEES VALLEY;0
BELFAST CITY;EDINBURGH;65887
BELFAST CITY;EXETER;13372
BELFAST CITY;GLASGOW;72010
BELFAST CITY;GUERNSEY;4
BELFAST CITY;ISLE OF MAN;34565
BELFAST CITY;JERSEY;3387
BELFAST CITY;LEEDS BRADFORD;29388
BELFAST CITY;LIVERPOOL;77890
BELFAST CITY;MANCHESTER;90711
BELFAST CITY;NEWCASTLE;24017
BELFAST CITY;SOUTHAMPTON;9915
BELFAST INTERNATIONAL;BIRMINGHAM;104843
BELFAST INTERNATIONAL;BRISTOL;1087
BELFAST INTERNATIONAL;CARDIFF WALES;1955
BELFAST INTERNATIONAL;EXETER;23
BELFAST INTERNATIONAL;GLASGOW;53839
BELFAST INTERNATIONAL;GUERNSEY;0
BELFAST INTERNATIONAL;JERSEY;20350
BELFAST INTERNATIONAL;LEEDS BRADFORD;50696
BELFAST INTERNATIONAL;MANCHESTER;126721
BELFAST INTERNATIONAL;NEWCASTLE;9322
BELFAST INTERNATIONAL;NOTTINGHAM EAST MIDLANDS INT'L;60460
BELFAST INTERNATIONAL;PRESTWICK;54
BIRMINGHAM;EDINBURGH;141197
BIRMINGHAM;GLASGOW;127191
BIRMINGHAM;GUERNSEY;18430
BIRMINGHAM;ISLE OF MAN;31928
BIRMINGHAM;JERSEY;88336
BIRMINGHAM;MANCHESTER;224
BIRMINGHAM;NEWCASTLE;11403
BIRMINGHAM;SOUTHAMPTON;0
BLACKPOOL;ISLE OF MAN;36647
BLACKPOOL;JERSEY;3830
BLACKPOOL;MANCHESTER;142
BOURNEMOUTH;GUERNSEY;14273
BOURNEMOUTH;JERSEY;41556
BOURNEMOUTH;MANCHESTER;0
BRISTOL;EDINBURGH;23913
BRISTOL;EXETER;252
BRISTOL;GLASGOW;29950
BRISTOL;GUERNSEY;12201
BRISTOL;ISLES OF SCILLY (ST.MARYS);0
BRISTOL;JERSEY;37274
BRISTOL;LEEDS BRADFORD;0
BRISTOL;MANCHESTER;6011
BRISTOL;NEWCASTLE;3431
BRISTOL;PLYMOUTH;2660
CAMBRIDGE;JERSEY;4246
CAMBRIDGE;MANCHESTER;6681
CARDIFF WALES;GLASGOW;11400
CARDIFF WALES;GUERNSEY;1620
CARDIFF WALES;ISLE OF MAN;2289
CARDIFF WALES;JERSEY;21114
CARDIFF WALES;LEEDS BRADFORD;0
CARDIFF WALES;LIVERPOOL;576
CITY OF DERRY (EGLINTON);GLASGOW;13122
CITY OF DERRY (EGLINTON);MANCHESTER;13096
COVENTRY;GUERNSEY;240
COVENTRY;JERSEY;978
DUNDEE;MANCHESTER;6587
DURHAM TEES VALLEY;HUMBERSIDE;198
DURHAM TEES VALLEY;JERSEY;10972
DURHAM TEES VALLEY;NORWICH;3197
EDINBURGH;GLASGOW;202
EDINBURGH;GUERNSEY;2317
EDINBURGH;HUMBERSIDE;240
EDINBURGH;JERSEY;7010
EDINBURGH;KIRKWALL;10292
EDINBURGH;LEEDS BRADFORD;22136
EDINBURGH;MANCHESTER;84550
EDINBURGH;NEWCASTLE;0
EDINBURGH;NORWICH;14712
EDINBURGH;NOTTINGHAM EAST MIDLANDS INT'L;23427
EDINBURGH;SOUTHAMPTON;1871
EDINBURGH;SUMBURGH;3465
EXETER;GUERNSEY;20132
EXETER;ISLES OF SCILLY (ST.MARYS);1008
EXETER;JERSEY;47454
EXETER;MANCHESTER;6865
EXETER;PLYMOUTH;16
GLASGOW;GUERNSEY;2532
GLASGOW;INVERNESS;12481
GLASGOW;ISLE OF MAN;19338
GLASGOW;JERSEY;39018
GLASGOW;KIRKWALL;6079
GLASGOW;LEEDS BRADFORD;25571
GLASGOW;LIVERPOOL;576
GLASGOW;MANCHESTER;89767
GLASGOW;NEWCASTLE;0
GLASGOW;NOTTINGHAM EAST MIDLANDS INT'L;73706
GLASGOW;SOUTHAMPTON;6566
GLASGOW;SUMBURGH;2953
GLOUCESTERSHIRE;GUERNSEY;227
GLOUCESTERSHIRE;JERSEY;3102
GUERNSEY;JERSEY;186652
GUERNSEY;LEEDS BRADFORD;3939
GUERNSEY;MANCHESTER;30234
GUERNSEY;NORWICH;1658
GUERNSEY;NOTTINGHAM EAST MIDLANDS INT'L;22515
GUERNSEY;PLYMOUTH;5329
GUERNSEY;SOUTHAMPTON;117035
HUMBERSIDE;JERSEY;5441
HUMBERSIDE;NORWICH;2159
INVERNESS;KIRKWALL;6243
INVERNESS;MANCHESTER;1548
INVERNESS;SUMBURGH;1742
ISLE OF MAN;JERSEY;838
ISLE OF MAN;LEEDS BRADFORD;1143
ISLE OF MAN;LIVERPOOL;115570
ISLE OF MAN;MANCHESTER;72245
ISLE OF MAN;NEWCASTLE;1034
ISLES OF SCILLY (ST.MARYS);LANDS END (ST JUST);23237
ISLES OF SCILLY (ST.MARYS);NEWQUAY;201
ISLES OF SCILLY (ST.MARYS);PENZANCE HELIPORT;73657
ISLES OF SCILLY (ST.MARYS);PLYMOUTH;0
ISLES OF SCILLY (TRESCO);NEWQUAY;70
ISLES OF SCILLY (TRESCO);PENZANCE HELIPORT;20707
JERSEY;LEEDS BRADFORD;19054
JERSEY;LIVERPOOL;10128
JERSEY;MANCHESTER;112180
JERSEY;NEWCASTLE;16677
JERSEY;NORWICH;7765
JERSEY;NOTTINGHAM EAST MIDLANDS INT'L;70759
JERSEY;PLYMOUTH;14802
JERSEY;SOUTHAMPTON;186928
KIRKWALL;MANCHESTER;3
KIRKWALL;SUMBURGH;9740
LEEDS BRADFORD;NORWICH;4959
LEEDS BRADFORD;SOUTHAMPTON;0
MANCHESTER;NEWCASTLE;15326
MANCHESTER;SUMBURGH;1214
NEWQUAY;PENZANCE HELIPORT;199
NEWQUAY;PLYMOUTH;244
