514, 517
0, 0
514, 0
517, 0
519, 0
12, 0
16, 0
531, 0
532, 0
536, 0
26, 0
30, 0
542, 0
545, 0
38, 0
1063, 0
39, 0
1065, 0
553, 0
48, 0
49, 0
1074, 0
1077, 0
565, 0
53, 0
57, 0
1092, 0
1100, 0
594, 0
596, 0
597, 0
598, 0
599, 0
600, 0
601, 0
90, 0
614, 0
103, 0
107, 0
108, 0
1135, 0
630, 0
631, 0
639, 0
640, 0
1153, 0
647, 0
137, 0
649, 0
651, 0
141, 0
653, 0
143, 0
658, 0
659, 0
149, 0
661, 0
151, 0
152, 0
153, 0
154, 0
156, 0
158, 0
1202, 0
181, 0
191, 0
194, 0
196, 0
201, 0
202, 0
204, 0
1236, 0
1243, 0
1245, 0
221, 0
749, 0
1262, 0
1261, 0
1264, 0
246, 0
1274, 0
252, 0
263, 0
778, 0
779, 0
782, 0
274, 0
275, 0
277, 0
279, 0
281, 0
794, 0
796, 0
799, 0
801, 0
803, 0
804, 0
806, 0
807, 0
294, 0
304, 0
314, 0
827, 0
828, 0
319, 0
320, 0
331, 0
847, 0
848, 0
849, 0
851, 0
853, 0
854, 0
346, 0
859, 0
865, 0
357, 0
367, 0
880, 0
881, 0
375, 0
376, 0
892, 0
380, 0
895, 0
896, 0
898, 0
900, 0
388, 0
902, 0
401, 0
913, 0
409, 0
923, 0
413, 0
421, 0
440, 0
458, 0
468, 0
473, 0
475, 0
476, 0
479, 0
482, 0
485, 0
488, 0
490, 0
493, 0
1007, 0
499, 0
500, 0
1014, 0
502, 0
509, 0
1024, 1
1, 1
1027, 1
516, 1
1037, 1
1041, 1
23, 1
538, 1
27, 1
544, 1
1057, 1
40, 1
555, 1
44, 1
47, 1
562, 1
55, 1
58, 1
571, 1
570, 1
61, 1
59, 1
581, 1
1093, 1
70, 1
71, 1
75, 1
1101, 1
79, 1
80, 1
593, 1
82, 1
83, 1
84, 1
97, 1
610, 1
98, 1
99, 1
100, 1
113, 1
1139, 1
115, 1
118, 1
632, 1
1145, 1
1146, 1
636, 1
125, 1
637, 1
1157, 1
648, 1
654, 1
655, 1
148, 1
1173, 1
665, 1
159, 1
162, 1
166, 1
168, 1
169, 1
170, 1
172, 1
1206, 1
695, 1
1208, 1
1210, 1
187, 1
186, 1
1211, 1
192, 1
1218, 1
197, 1
203, 1
716, 1
205, 1
1229, 1
1233, 1
722, 1
214, 1
727, 1
216, 1
726, 1
1238, 1
731, 1
222, 1
736, 1
224, 1
230, 1
231, 1
237, 1
239, 1
1266, 1
243, 1
757, 1
245, 1
1271, 1
249, 1
258, 1
262, 1
272, 1
786, 1
278, 1
825, 1
315, 1
318, 1
330, 1
337, 1
341, 1
343, 1
347, 1
349, 1
355, 1
877, 1
370, 1
884, 1
377, 1
893, 1
894, 1
387, 1
393, 1
905, 1
394, 1
396, 1
395, 1
915, 1
404, 1
925, 1
417, 1
418, 1
932, 1
939, 1
941, 1
943, 1
952, 1
449, 1
450, 1
452, 1
969, 1
459, 1
460, 1
971, 1
463, 1
464, 1
984, 1
478, 1
480, 1
992, 1
1010, 1
507, 1
0, 2
513, 2
1028, 2
1029, 2
1030, 2
521, 2
523, 2
11, 2
527, 2
530, 2
19, 2
22, 2
28, 2
540, 2
1060, 2
41, 2
42, 2
43, 2
569, 2
60, 2
1085, 2
1086, 2
577, 2
67, 2
580, 2
69, 2
77, 2
1114, 2
93, 2
105, 2
109, 2
625, 2
121, 2
122, 2
123, 2
130, 2
132, 2
645, 2
138, 2
139, 2
1178, 2
681, 2
176, 2
706, 2
198, 2
208, 2
209, 2
211, 2
220, 2
734, 2
1248, 2
740, 2
247, 2
760, 2
251, 2
1276, 2
264, 2
266, 2
785, 2
276, 2
284, 2
285, 2
287, 2
289, 2
290, 2
293, 2
295, 2
307, 2
310, 2
311, 2
312, 2
313, 2
832, 2
324, 2
326, 2
842, 2
366, 2
879, 2
369, 2
385, 2
904, 2
909, 2
397, 2
911, 2
929, 2
933, 2
937, 2
436, 2
437, 2
444, 2
957, 2
447, 2
961, 2
451, 2
454, 2
972, 2
974, 2
982, 2
986, 2
1001, 2
1011, 2
506, 2
1019, 2
1022, 2
261, 3
777, 3
1021, 3
1044, 3
1172, 3
1046, 3
1174, 3
282, 3
283, 3
411, 3
1181, 3
35, 3
165, 3
423, 3
936, 3
1066, 3
299, 3
300, 3
557, 3
302, 3
684, 3
560, 3
174, 3
306, 3
431, 3
432, 3
946, 3
691, 3
435, 3
948, 3
950, 3
441, 3
442, 3
1084, 3
317, 3
1213, 3
1087, 3
1214, 3
1216, 3
74, 3
846, 3
465, 3
210, 3
212, 3
215, 3
474, 3
91, 3
987, 3
988, 3
989, 3
95, 3
864, 3
353, 3
738, 3
228, 3
996, 3
360, 3
745, 3
362, 3
875, 3
1015, 3
116, 3
1013, 3
887, 3
253, 3
256, 4
769, 4
770, 4
1171, 4
664, 4
666, 4
1023, 4
669, 4
670, 4
671, 4
672, 4
163, 4
805, 4
37, 4
678, 4
679, 4
1190, 4
680, 4
685, 4
430, 4
686, 4
173, 4
689, 4
690, 4
1078, 4
323, 4
708, 4
325, 4
968, 4
713, 4
329, 4
718, 4
1103, 4
591, 4
721, 4
723, 4
725, 4
729, 4
1244, 4
94, 4
737, 4
866, 4
1124, 4
1253, 4
487, 4
1004, 4
1137, 4
254, 4
127, 4
512, 5
773, 5
392, 5
