0, 454
0, 1100
0, 242
0, 1125
0, 1077
0, 220
0, 259
0, 957
0, 971
0, 693
0, 229
0, 1031
0, 137
0, 137
0, 323
0, 323
0, 224
0, 990
0, 218
0, 931
0, 266
0, 495
0, 334
0, 190
0, 176
0, 176
0, 176
0, 934
0, 367
0, 722
0, 288
0, 38
0, 27
0, 641
0, 513
0, 1187
0, 837
0, 0
0, 828
0, 920
0, 733
0, 139
0, 139
0, 368
0, 576
0, 390
0, 1231
0, 189
0, 923
0, 923
0, 923
0, 92
0, 105
0, 59
0, 59
0, 379
0, 36
0, 172
0, 468
0, 29
0, 490
0, 490
0, 580
0, 740
0, 180
0, 293
0, 359
0, 601
0, 813
0, 108
0, 981
0, 518
0, 20
0, 726
0, 877
0, 42
0, 90
0, 668
0, 131
0, 541
0, 482
0, 318
0, 40
0, 940
0, 882
0, 695
1, 76
2, 700
2, 398
2, 400
3, 38
4, 952
5, 74
6, 675
7, 629
7, 923
7, 1066
7, 309
8, 808
8, 1218
9, 948
10, 490
10, 1239
10, 1092
10, 900
11, 1005
11, 864
11, 1142
12, 84
12, 59
13, 1010
13, 745
13, 833
14, 113
15, 923
15, 530
16, 282
16, 573
16, 936
16, 447
17, 1074
17, 487
18, 352
18, 1247
18, 137
19, 1020
19, 30
19, 738
20, 229
20, 59
20, 541
20, 990
21, 947
21, 1186
21, 936
21, 948
22, 137
22, 532
22, 91
23, 570
23, 722
23, 230
23, 1171
23, 103
24, 315
25, 743
25, 224
26, 140
26, 91
27, 395
27, 44
27, 74
27, 913
27, 930
27, 904
27, 850
27, 204
27, 888
28, 294
28, 580
28, 61
30, 156
30, 582
30, 913
30, 493
30, 1158
30, 820
31, 513
32, 1051
32, 187
33, 458
33, 1197
34, 631
34, 1100
34, 224
34, 190
34, 660
35, 939
36, 787
36, 497
37, 475
37, 490
37, 371
37, 123
37, 340
37, 245
37, 77
37, 231
37, 487
37, 958
38, 788
38, 123
38, 1137
38, 415
38, 1093
38, 606
38, 1020
38, 154
38, 513
38, 936
38, 101
38, 289
38, 418
38, 1198
38, 806
38, 1100
38, 43
38, 350
38, 733
38, 695
38, 474
38, 121
38, 272
38, 294
39, 875
40, 218
40, 665
40, 984
40, 932
40, 315
40, 1153
40, 605
41, 1274
41, 1037
41, 393
42, 294
42, 187
43, 221
43, 190
43, 760
43, 597
43, 451
44, 299
44, 1223
45, 366
45, 634
45, 1123
46, 244
46, 74
46, 521
47, 1212
47, 224
47, 986
47, 1153
47, 987
47, 661
47, 401
47, 565
47, 231
47, 1203
47, 317
47, 290
47, 238
48, 1093
49, 95
49, 1045
49, 185
49, 442
49, 919
50, 108
50, 1230
50, 439
51, 478
51, 1152
52, 308
52, 348
53, 763
53, 755
53, 988
53, 412
53, 1038
53, 326
53, 1010
54, 480
54, 290
55, 308
55, 125
55, 93
55, 939
55, 685
55, 1068
55, 348
55, 953
55, 771
55, 1100
55, 1033
56, 532
57, 1012
57, 76
57, 1008
57, 477
57, 384
57, 904
58, 919
58, 513
58, 231
59, 952
59, 421
59, 666
59, 502
59, 1044
59, 312
59, 1202
59, 841
59, 288
59, 1121
59, 883
59, 135
59, 986
59, 103
59, 352
59, 500
59, 172
59, 76
59, 144
59, 722
59, 173
59, 1194
59, 326
59, 512
60, 903
60, 569
60, 1013
61, 608
61, 174
61, 510
62, 139
62, 315
63, 945
64, 116
65, 95
65, 462
66, 1044
67, 504
67, 589
67, 490
68, 291
68, 573
69, 294
69, 1045
69, 703
69, 192
69, 106
70, 1130
70, 495
70, 272
70, 835
70, 172
71, 348
72, 1138
72, 246
73, 944
74, 422
74, 937
74, 269
74, 973
74, 137
74, 769
75, 311
75, 1084
75, 669
75, 210
75, 752
76, 160
76, 323
76, 224
76, 561
76, 478
77, 639
77, 887
77, 224
77, 927
77, 1100
77, 361
77, 151
77, 481
77, 330
77, 341
77, 671
77, 416
77, 1151
77, 218
78, 1213
78, 313
79, 502
79, 433
80, 180
81, 993
81, 368
82, 118
83, 471
84, 240
84, 688
84, 868
84, 1072
84, 260
85, 648
86, 199
86, 139
86, 764
87, 1200
87, 480
88, 699
89, 735
89, 1127
89, 786
89, 869
91, 1057
91, 550
91, 268
91, 1104
91, 1132
92, 1033
93, 1153
93, 743
93, 477
94, 1019
95, 490
95, 211
95, 451
95, 522
95, 494
95, 286
95, 402
96, 284
97, 149
97, 137
97, 605
98, 506
99, 870
99, 144
99, 695
100, 523
100, 743
100, 160
100, 181
100, 821
100, 999
100, 376
101, 163
101, 1180
102, 482
102, 510
103, 164
103, 236
104, 139
105, 139
105, 139
105, 657
105, 179
105, 490
106, 222
106, 181
106, 114
106, 873
106, 415
106, 249
107, 900
108, 644
108, 987
108, 1271
108, 832
108, 547
108, 327
108, 366
109, 1144
109, 575
109, 775
110, 1235
110, 323
110, 699
110, 695
110, 503
111, 743
111, 1035
111, 636
111, 421
112, 695
113, 709
113, 1152
113, 183
113, 1080
113, 506
115, 234
116, 695
116, 323
116, 490
117, 328
117, 775
119, 121
119, 213
120, 236
121, 467
121, 900
121, 733
122, 1167
122, 625
122, 246
123, 754
123, 1215
123, 845
123, 761
123, 1146
123, 673
124, 498
124, 323
126, 924
126, 1070
127, 695
127, 530
128, 843
129, 294
129, 490
130, 231
130, 809
130, 134
130, 359
130, 490
130, 745
130, 1077
130, 614
131, 337
131, 1104
131, 1173
131, 451
131, 1229
131, 457
131, 581
131, 590
131, 208
131, 897
131, 172
131, 1191
131, 1126
131, 986
131, 269
132, 417
132, 371
132, 421
132, 585
132, 463
133, 932
134, 937
134, 923
134, 1118
134, 872
134, 733
134, 224
134, 148
135, 1137
135, 695
135, 162
136, 375
137, 481
137, 844
137, 695
137, 743
137, 789
137, 1137
137, 414
137, 266
137, 655
137, 389
137, 249
137, 178
137, 923
137, 281
137, 711
137, 137
137, 830
137, 921
137, 299
137, 612
137, 440
137, 650
137, 511
137, 1060
138, 656
138, 614
139, 170
139, 887
139, 1017
139, 909
139, 521
139, 394
139, 442
139, 269
139, 659
139, 254
139, 210
139, 962
139, 981
139, 733
139, 1227
139, 1009
139, 512
139, 512
139, 774
139, 1069
139, 952
139, 761
139, 779
139, 695
139, 231
139, 337
139, 1190
139, 419
139, 971
139, 525
139, 1029
139, 323
139, 389
139, 224
139, 181
140, 443
140, 826
141, 1112
141, 157
141, 172
141, 1220
141, 1126
141, 476
141, 1051
141, 177
141, 1100
142, 444
142, 757
143, 645
143, 686
144, 1237
144, 473
144, 187
144, 733
145, 296
145, 600
145, 490
146, 284
146, 900
147, 992
148, 923
149, 273
150, 440
151, 528
151, 1059
151, 1040
151, 900
151, 490
152, 512
152, 236
152, 283
152, 1248
152, 451
152, 425
153, 294
153, 173
153, 247
154, 288
154, 839
155, 490
156, 1057
157, 550
158, 442
159, 224
160, 260
160, 585
160, 614
160, 323
160, 278
161, 579
161, 1009
161, 898
162, 817
163, 1269
163, 1201
164, 578
164, 922
164, 1093
165, 1018
165, 267
166, 1048
167, 1127
167, 744
168, 397
168, 172
169, 409
169, 219
170, 680
171, 288
171, 1013
171, 451
171, 478
172, 246
172, 269
172, 512
172, 313
172, 665
172, 665
172, 621
172, 266
173, 1050
174, 209
174, 1028
174, 932
175, 1212
176, 598
176, 1100
176, 224
176, 310
176, 399
176, 499
177, 1200
177, 315
178, 201
178, 343
178, 526
178, 409
180, 1214
180, 637
180, 1095
181, 932
181, 1148
181, 295
181, 218
181, 1170
181, 1198
181, 504
181, 699
181, 648
181, 594
181, 1146
182, 691
183, 438
184, 387
184, 544
185, 214
186, 1168
186, 645
186, 507
187, 1044
187, 810
188, 284
190, 941
190, 695
191, 449
192, 859
192, 1261
192, 759
193, 633
194, 976
194, 904
194, 513
194, 1023
194, 716
195, 449
196, 490
196, 490
196, 474
196, 208
196, 588
196, 645
197, 408
198, 269
199, 468
199, 323
199, 922
199, 1272
199, 421
199, 969
200, 904
200, 924
200, 932
201, 830
201, 601
201, 443
201, 671
201, 695
201, 451
201, 323
202, 442
203, 563
205, 222
206, 409
206, 218
207, 546
207, 407
207, 1050
208, 467
208, 609
209, 1009
209, 285
209, 613
210, 1124
210, 1043
211, 900
211, 395
212, 495
213, 444
213, 717
213, 299
213, 653
214, 661
214, 930
215, 352
215, 476
215, 291
215, 676
216, 1004
216, 999
216, 871
216, 254
217, 665
217, 542
218, 323
218, 740
218, 683
218, 409
218, 263
218, 1116
218, 543
221, 1221
221, 1164
221, 294
221, 705
222, 852
222, 824
222, 251
222, 224
222, 515
223, 721
223, 670
224, 623
224, 295
224, 1044
224, 1068
224, 1157
224, 670
224, 332
224, 924
224, 512
225, 599
225, 923
226, 495
227, 476
228, 525
229, 603
229, 269
230, 244
230, 413
230, 965
231, 1162
231, 695
231, 266
232, 445
233, 730
233, 416
235, 521
236, 668
236, 551
237, 1039
237, 548
239, 1117
241, 1093
241, 1138
241, 925
242, 1050
242, 1175
243, 855
245, 797
