0, 593
0, 407
0, 743
1, 734
1, 60
2, 744
2, 801
2, 688
3, 403
4, 1276
4, 40
4, 231
5, 142
6, 735
6, 310
7, 442
7, 106
9, 114
9, 1003
9, 47
9, 447
10, 932
10, 1250
10, 1024
10, 29
11, 640
11, 754
12, 583
14, 1076
14, 437
15, 999
16, 936
16, 1153
17, 1277
17, 156
17, 222
18, 530
18, 391
18, 684
19, 472
19, 1277
20, 1132
21, 1190
21, 362
21, 887
22, 81
22, 71
22, 749
22, 1100
22, 854
22, 308
22, 1009
22, 300
23, 869
24, 177
24, 932
25, 821
25, 110
26, 1065
26, 666
26, 1141
28, 1222
29, 185
29, 1222
29, 331
29, 976
30, 565
30, 573
30, 637
31, 1021
31, 1216
31, 937
32, 463
32, 688
32, 538
34, 805
34, 733
34, 494
34, 191
36, 489
36, 102
37, 1265
38, 407
38, 794
38, 817
39, 663
39, 779
39, 267
40, 440
40, 184
40, 75
40, 339
41, 826
41, 418
41, 513
42, 262
42, 880
42, 1162
42, 930
42, 575
42, 1147
43, 500
43, 650
44, 76
44, 1191
44, 143
45, 1262
45, 1218
45, 625
45, 102
45, 219
47, 1044
47, 951
47, 218
47, 334
47, 913
48, 1258
48, 1140
49, 936
49, 1024
49, 1273
51, 1105
51, 687
51, 793
51, 738
51, 1229
52, 435
52, 266
52, 257
53, 999
53, 794
53, 241
53, 711
53, 1150
53, 517
54, 58
55, 117
55, 633
56, 424
56, 426
56, 1017
57, 676
57, 983
57, 982
58, 1257
58, 1233
58, 293
58, 1068
59, 387
59, 290
59, 985
60, 631
60, 926
60, 152
61, 65
61, 528
61, 504
63, 778
63, 995
63, 323
64, 209
64, 520
64, 271
64, 1012
64, 674
65, 840
65, 909
65, 768
66, 243
66, 962
66, 559
67, 390
68, 608
68, 1041
68, 249
68, 747
68, 929
69, 1066
69, 1134
70, 187
70, 1016
70, 1080
71, 119
71, 207
71, 809
71, 567
71, 310
71, 753
71, 255
72, 963
72, 684
72, 1227
72, 557
73, 756
73, 206
75, 1245
75, 436
76, 1271
76, 231
76, 1247
76, 685
77, 952
77, 300
77, 1226
78, 296
78, 656
78, 831
78, 662
78, 491
79, 1050
79, 1150
79, 954
80, 1041
80, 725
80, 677
80, 1234
81, 306
82, 949
83, 652
84, 122
84, 693
84, 324
85, 373
85, 1110
85, 302
85, 784
85, 463
86, 682
86, 641
87, 596
87, 125
87, 650
88, 1132
88, 151
88, 246
88, 1080
88, 748
88, 1153
88, 919
89, 355
89, 267
89, 1178
91, 1086
91, 732
91, 871
91, 201
92, 980
92, 1081
93, 681
93, 1254
94, 932
94, 685
94, 985
95, 1062
95, 460
95, 988
95, 652
95, 166
96, 672
96, 743
96, 661
96, 177
96, 881
97, 280
97, 1063
97, 1087
99, 206
99, 715
99, 249
100, 599
100, 1073
100, 477
102, 152
102, 915
102, 1245
102, 640
102, 782
102, 861
103, 1046
103, 252
103, 278
103, 111
103, 1257
103, 498
103, 190
104, 373
104, 129
105, 968
105, 1258
105, 175
107, 613
109, 599
109, 265
110, 136
110, 274
110, 1126
111, 388
111, 158
112, 1190
112, 240
112, 490
112, 191
112, 1192
113, 715
113, 398
115, 271
115, 720
115, 335
115, 492
115, 708
115, 1002
116, 370
116, 421
116, 852
117, 237
117, 713
118, 1203
118, 1237
120, 176
120, 1276
120, 1222
120, 1163
120, 498
120, 659
120, 507
121, 816
123, 1246
123, 606
123, 1046
124, 203
124, 620
124, 364
124, 1273
125, 1263
125, 166
126, 688
126, 662
128, 899
128, 528
128, 473
128, 1251
128, 918
129, 945
130, 385
130, 1061
131, 788
131, 1165
131, 603
132, 255
132, 867
133, 712
133, 361
133, 1107
134, 992
134, 969
134, 928
135, 476
135, 771
136, 790
137, 345
137, 1241
138, 505
138, 611
139, 832
139, 879
139, 735
139, 168
140, 846
140, 472
141, 835
141, 965
141, 780
141, 703
142, 1242
142, 976
142, 226
142, 680
143, 154
144, 250
144, 262
144, 1234
144, 811
145, 587
145, 950
145, 243
146, 850
146, 1140
147, 919
147, 266
148, 1124
150, 685
151, 974
151, 338
151, 1146
151, 877
152, 757
154, 685
154, 678
154, 886
156, 998
156, 1036
157, 586
157, 491
157, 217
157, 182
160, 1022
160, 670
160, 1034
161, 571
161, 672
162, 1108
162, 646
162, 738
162, 1124
163, 539
163, 723
164, 493
164, 562
164, 557
164, 355
165, 457
166, 481
166, 1210
166, 891
166, 723
166, 848
167, 1009
167, 353
167, 391
168, 605
168, 257
169, 1223
169, 924
169, 853
169, 1147
169, 778
170, 723
170, 538
170, 714
170, 780
170, 211
172, 995
173, 523
173, 469
173, 1042
173, 763
174, 642
174, 1147
175, 842
175, 521
175, 741
175, 1237
177, 770
177, 558
177, 411
178, 494
178, 817
179, 1237
179, 296
179, 1215
179, 1274
179, 796
180, 779
180, 996
180, 979
180, 1182
181, 344
182, 996
182, 921
182, 855
182, 305
183, 614
183, 653
184, 767
184, 1053
184, 928
185, 1080
185, 862
185, 982
186, 857
186, 390
186, 941
186, 506
187, 1027
187, 509
187, 1015
188, 395
188, 957
191, 204
191, 1001
192, 352
192, 743
192, 552
192, 327
192, 777
193, 384
193, 347
193, 473
194, 1163
195, 443
195, 260
196, 367
196, 1251
196, 995
196, 1002
197, 976
197, 650
197, 1256
197, 374
198, 824
199, 575
199, 1258
199, 717
200, 439
200, 1031
201, 495
201, 654
201, 1060
202, 885
202, 1199
202, 264
202, 391
202, 1145
203, 868
203, 680
205, 591
205, 597
206, 924
206, 664
206, 712
206, 880
207, 1201
207, 322
208, 1131
209, 1133
210, 820
210, 1187
210, 1119
211, 770
211, 235
213, 848
213, 1212
213, 651
214, 975
214, 1049
215, 803
216, 515
216, 363
216, 1194
217, 1096
218, 938
218, 531
219, 1213
219, 937
219, 945
219, 617
219, 670
